Source;Target;cri_comp;anb_name;anb_nuts;ca_bids;ca_cpv;ca_criteria_count;ca_eufund;ca_nuts;ca_scntr_sc;ca_title;cft_duration;w_name;w_nuts;country;ca_date;ca_year;ca_contract_value;nocft;ca_procedure;ca_criterion;anb_type;anb_empl_cat
CZ00232963;CZ26015889;0,33079;Město Votice;CZ0201;5;45214100-1;8;1;CZ020;1;„Rekonstrukce mateřské školy Votice“;263;HORA s.r.o.;CZ0317;czechr;20-Feb-09;2009;450223,57;1;open;price plus quality;regional/local ;25<x<=50
CZ00095630;CZ15406407;0,33073;Muzeum Beskyd Frýdek-Místek, příspěvková organiza;CZ0802;5;45000000-7;1;0;;0;Hrad Hukvaldy - statické zajištění motty;;Dalibor Frňka;CZ0802;czechr;31-Jul-09;2009;273837,93;0;negotiation;lowest price;supported body/soe ;10<x<=25
CZ00282481;CZ44961367;0,3307;Město Rosice;CZ0643;6;45212300-9;1;1;CZ064;0;„Zámecké kulturní centrum Rosice“;484;T o c h á č e k  spol. s r.o.;CZ0642;czechr;28-Apr-09;2009;581586,08;1;open;lowest price;regional/local ;25<x<=50
CZ70934860;CZ45192286;0,33066;Ředitelství silnic Zlínského kraje,příspěvková;CZ0724;3;45233140-2;4;1;CZ072;1;Silnice II/150: Poličná - Valašské Meziříčí;376;ALPINE Bau CZ s.r.o.;CZ0723;czechr;11-May-09;2009;1916920,8;1;open;price plus quality;supported body/soe ;10<x<=25
CZ67981801;CZ46678468;0,33056;Ředitelství vodních cest ČR;CZ0100;4;45231300-8;1;1;;0;Zajištění plavebních hloubek ve zdrži jezu České Vrbné - odstranění kanalizační shybky.;;HOCHTIEF CZ a. s.;CZ0100;czechr;12-Oct-09;2009;228427,92;0;negotiation;lowest price;national ;<=10
CZ00299634;CZ25387880;0,33048;Město Uničov;CZ0712;4;45262700-8;3;1;;0;Město v hradbách - revitalizace budovy bývalé městské šatlavy;;HSH Stav s.r.o.;CZ0712;czechr;14-Aug-09;2009;530536,68;0;negotiation;price plus quality;regional/local ;25<x<=50
CZ00268861;CZ49618555;0,33048;Město Chlumec nad Cidlinou;CZ0521;4;45212200-8;1;0;;0;Rekonstrukce sportovního areálu pod Sokolovnou - V. a část III. etapy;;Sport-Technik Bohemia s.r.o.;CZ0100;czechr;14-Aug-09;2009;59740,043;0;negotiation;lowest price;regional/local ;25<x<=50
CZ70947023;CZ45274924;0,33036;Krajská správa a údržba silnic Karlovarského kraje;CZ0413;4;45233140-2;1;1;;0;II/221 Modernizace silnice Hroznětín - Merklín, II. etapa;;EUROVIA CS, a.s.;CZ0100;czechr;7-Aug-09;2009;258197,83;0;negotiation;lowest price;supported body/soe ;10<x<=25
CZ00074870;CZ40614948;0,3302;Správa a údržba silnic Klatovy;CZ0322;8;45233000-9;1;0;;0;II/145 Nové Městečko, stabilizace svahu;;Dálniční stavby Praha, a.s.;CZ0100;czechr;17-Mar-09;2009;492354,94;0;negotiation;lowest price;supported body/soe ;50<x<=100
CZ49468952;CZ25556568;0,32999;"Svazek vodovodů a kanalizací"" měst a obcí""";CZ0641;4;45232150-8;3;0;;0;Černá Hora - Bořitov propojení vodovodů;;VHS Brno, a.s.;CZ0642;czechr;14-Sep-09;2009;800098,45;0;negotiation;price plus quality;regional/local ;<=10
CZ00076520;CZ48035599;0,32988;Správa a údržba silnic Stříbro;CZ0327;5;45233223-8;1;0;;0;III/20161 Bezdružice - ul. ČSA (2.etapa);;SWIETELSKY stavební s.r.o.;CZ0311;czechr;9-Jun-09;2009;231580,32;0;negotiation;lowest price;supported body/soe ;<=10
CZ00669946;CZ61171344;0,3296;Střední škola, Horní Bříza, U Klubu 302;CZ0325;7;45214200-2;1;1;;0;„OPATŘENÍ PRO SNÍŽENÍ ENERGETICKÉ NÁROČNOSTI BUDOV ŠKOLY SOU HORNÍ BŘÍZA“;;MENE Industry s.r.o.;CZ0323;czechr;12-Jun-09;2009;229758,8;0;negotiation;lowest price;supported body/soe ;10<x<=25
CZ00262501;CZ25407317;0,32953;OBEC PĚNČÍN;CZ0512;12;45000000-7;2;0;;0;Hasičská zbrojnice Pěnčín - Huť;;STAVO - UNION, stavební společnost s r.o.;CZ0512;czechr;14-Aug-09;2009;643728,04;0;open;price plus quality;regional/local ;<=10
CZ00272566;CZ25275062;0,32949;Město Červený Kostelec;CZ0523;5;45454100-5;1;0;;1;„Stavební úpravy základní školy Červený Kostelec, ul. Komenského č.p. 268“;;Průmstav Náchod s.r.o.;CZ0523;czechr;20-Mar-09;2009;182954,89;0;negotiation;lowest price;regional/local ;25<x<=50
CZ00288144;CZ25328905;0,32949;Obec Čelechovice na Hané;CZ0713;6;45212000-6;4;1;;0;Hanácká relax oáza, Sokolovna v Čelechovicích na Hané;;DOPOSINVEST s.r.o.;CZ0713;czechr;31-Mar-09;2009;743826,08;0;negotiation;price plus quality;regional/local ;<=10
CZ00303747;CZ45357269;0,32948;Obec Dolní Bečva;CZ0723;13;45000000-7;2;1;;1;Cyklostezka údolím Rožnovské Bečvy - Dolní Bečva;;BERGER BOHEMIA a. s.;CZ0323;czechr;16-Oct-09;2009;633898,16;0;open;price plus quality;regional/local ;<=10
CZ00298697;CZ25520059;0,32945;Obec Bohuňovice;CZ0712;10;45212300-9;3;1;;1;Kulturní dům - fenomén kultury, soudržnosti a spolupráce na vesnici;;STAEG, spol. s r.o.;CZ0646;czechr;19-Jun-09;2009;637072,93;0;open;price plus quality;regional/local ;<=10
CZ70947023;CZ00014915;0,32944;Krajská správa a údržba silnic Karlovarského kraje;CZ0413;6;45233140-2;1;0;;0;III/22127 Rekonstrukce silnice Radošov, opěrné zdi;;Metrostav a.s.;CZ0100;czechr;19-Jun-09;2009;224145,11;0;negotiation;lowest price;supported body/soe ;10<x<=25
CZ00233862;CZ25647148;0,32936;Obec Svinaře;CZ0202;5;45231300-8;3;0;;0;Veřejný vodovod a vodojem Svinaře - 1. etapa;;Lesostavby Beroun s.r.o.;CZ0202;czechr;2-Jan-09;2009;724959,48;0;negotiation;price plus quality;regional/local ;<=10
CZ64040402;CZ47470712;0,32932;Základní škola, Liberec, U Školy 222/6, příspěvk;CZ0513;2;45212220-4;3;1;;0;Víceúčelový park v areálu Městského Stadionu Liberec;;Tomovy parky s.r.o.;CZ0514;czechr;22-May-09;2009;166595,54;0;negotiation;price plus quality;supported body/soe ;10<x<=25
CZ00288128;CZ25328905;0,3291;Obec Čechy pod  Kosířem;CZ0713;4;45211350-7;3;1;;1;Multifunkční budova pro kulturu a sport - Čechy pod Kosířem;;DOPOSINVEST s.r.o.;CZ0713;czechr;9-Oct-09;2009;692267,7;0;negotiation;price plus quality;regional/local ;<=10
CZ00074870;CZ45357307;0,32895;Správa a údržba silnic Klatovy;CZ0322;4;45233000-9;1;0;;0;III/1458 Kašperské Hory - Kašperk, oprava povrchu;;Silnice Klatovy a.s.;CZ0322;czechr;19-Jun-09;2009;404652,56;0;negotiation;lowest price;supported body/soe ;50<x<=100
CZ00248606;CZ46679120;0,32879;Městys Lukavec;CZ0633;5;45215200-9;2;1;;0;Komplex sociálních služeb v Lukavci;;STATUS stavební a.s.;CZ0633;czechr;31-Jul-09;2009;664360,27;0;negotiation;price plus quality;regional/local ;<=10
CZ00246905;CZ46678298;0,32878;Město Kardašova Řečice;CZ0313;3;45212220-4;3;0;;1;Turistické sportovní centrum Kardašova Řečice;;STAVCENT, a.s.;CZ0313;czechr;16-Jun-09;2009;690300,9;0;negotiation;price plus quality;regional/local ;10<x<=25
CZ00277037;CZ27736962;0,32866;Město Moravská Třebová;CZ0533;7;45212224-2;1;1;;0;Infrastruktura pro sport a volný čas v Moravské Třebové - I. ETAPA;;MATOUŠEK CZ a.s.;CZ0642;czechr;29-Dec-09;2009;1488145,7;0;open;lowest price;regional/local ;50<x<=100
CZ71009418;CZ60737590;0,32865;Zdravotní ústav se sídlem v Jihlavě;CZ0632;8;45232141-2;1;0;;0;Rekonstrukce vytápění budovy Domu zdraví, Vrchlického 57, Jihlava;;TVRDÝ-I.M.S., spol. s r.o.;CZ0632;czechr;25-May-09;2009;190908,05;0;negotiation;lowest price;supported body/soe ;<=10
CZ00074870;CZ45357307;0,32857;Správa a údržba silnic Klatovy;CZ0322;6;45233000-9;1;0;;0;III/18322 Švihov, Husova ulice;;Silnice Klatovy a.s.;CZ0322;czechr;13-May-09;2009;381505,23;0;negotiation;lowest price;supported body/soe ;50<x<=100
CZ00270156;CZ46506934;0,3285;Město Hrochův Týnec;CZ0531;5;45232400-6;6;0;CZ053;1;Kanalizace a ČOV Hrochův Týnec;667;KVIS Pardubice a.s.;CZ0532;czechr;9-Jan-09;2009;3069860,9;1;invitation;price plus quality;regional/local ;<=10
CZ46789863;CZ44566760;0,32848;Městská správa sociálních služeb Vejprty;CZ0422;5;45000000-7;2;1;CZ042;0;„Rozvoj venkova revitalizací nevyužívaných objektů pro komplexní sociální služby – vybudování prostor chráněného bydlení v objektech ul. Vrchlického č.p. 670 a 804 Vejprty a objektu Vyso;667;ABC Chomutov spol. s r.o.;CZ0422;czechr;4-Sep-09;2009;985602,39;1;invitation;price plus quality;supported body/soe ;50<x<=100
CZ70947023;CZ45274924;0,32847;Krajská správa a údržba silnic Karlovarského kraje;CZ0413;4;45233140-2;1;0;;0;II/219 Rekonstrukce silnice Abertamy;;EUROVIA CS, a.s.;CZ0100;czechr;5-Jun-09;2009;192387,99;0;negotiation;lowest price;supported body/soe ;10<x<=25
CZ00287571;CZ64508510;0,32847;Obec Pacetluky;CZ0721;4;45232400-6;3;1;;0;Výstavba kanalizace a ČOV Pacetluky;;Rovina, a.s.;CZ0721;czechr;3-Apr-09;2009;698120,68;0;outside pp law;price plus quality;regional/local ;<=10
CZ00281042;CZ26209535;0,32837;MĚSTYS SVITÁVKA;CZ0641;7;45000000-7;1;0;;0;Výstavba bytového domu Svitávka;;Skanska CZ a.s.;CZ0100;czechr;16-Nov-09;2009;701383,65;0;open;lowest price;regional/local ;<=10
CZ00667048;CZ42407559;0,32836;OBEC MYSLKOVICE;CZ0317;4;45232421-9;2;0;;0;Myslkovice - ČOV a kanalizace;;DAICH spol. s r. o.;CZ0317;czechr;13-May-09;2009;622985,7;0;negotiation;price plus quality;regional/local ;<=10
CZ00074870;CZ45357307;0,32815;Správa a údržba silnic Klatovy;CZ0322;6;45233000-9;1;0;;0;II/190 Zelená Lhota - Špičák;;Silnice Klatovy a.s.;CZ0322;czechr;10-Jul-09;2009;355735,66;0;negotiation;lowest price;supported body/soe ;50<x<=100
CZ00262854;CZ60838744;0,32814;MĚSTO  HRÁDEK NAD NISOU;CZ0513;6;45233100-0;1;1;;0;Zhotovitel stavby v rámci projektu „Zlepšení dopravní dostupnosti mezi městy Hrádek nad Nisou (CZ) - Bogatynia (PL) a Heřmanice (CZ) v česko-polském příhraničí;;STRABAG  a.s.;CZ0100;czechr;3-Jul-09;2009;708390,02;0;open;lowest price;regional/local ;10<x<=25
CZ42196451;CZ25335545;0,32799;Lesy České republiky, s.p.;CZ0521;8;45246000-3;1;0;CZ072;0;Seninka km 2,110 – 2,370;360;PROLES s.r.o.;CZ0642;czechr;23-Jan-09;2009;68947,234;1;open;lowest price;supported body/soe ;500<x
CZ00278670;CZ46504621;0,32797;Obec České Libchavy;CZ0534;5;45232440-8;1;0;;0;Kanalizační stoky VC a VB v obci České Libchavy;;PRVNÍ STAVEBNÍ CHRUDIM a.s.;CZ0531;czechr;7-Dec-09;2009;765319,5;0;negotiation;lowest price;regional/local ;<=10
CZ00572322;CZ26400812;0,32795;Obec Černovice;CZ0321;5;45232421-9;1;0;;0;Černovice - Čistírna odpadních vod a kanalizace;;RENOVUM - stavební činnost s.r.o.;CZ0321;czechr;5-Oct-09;2009;762466,7;0;negotiation;lowest price;regional/local ;<=10
CZ00293725;CZ46992138;0,32793;Obec Únanov;CZ0647;5;45214100-1;3;0;;1;Přístavba a stavební úpravy MŠ Únanov;;VHS plus, spol. s r.o.;CZ0647;czechr;13-May-09;2009;447493,76;0;invitation;price plus quality;regional/local ;<=10
CZ00290904;CZ26271303;0,3279;OBEC DOLNÍ NĚMČÍ;CZ0722;4;45233162-2;1;0;;0;Dolní Němčí cyklostezka Dolní Němčí - Hluk;;Skanska a.s.;CZ0100;czechr;11-Sep-09;2009;760817,3;0;negotiation;lowest price;regional/local ;<=10
CZ00285285;CZ25517899;0,32781;Obec Sobůlky;CZ0645;5;45214000-0;3;1;;0;Kulturně sportovně vzdělávací centrum obce Sobůlky;;Kala, spol. s r.o.;CZ0645;czechr;18-Dec-09;2009;565559,76;0;negotiation;price plus quality;regional/local ;<=10
CZ00232963;CZ26015889;0,32777;Město Votice;CZ0201;5;45214100-1;8;1;CZ020;1;„Rekonstrukce mateřské školy Votice“;263;HORA s.r.o.;CZ0317;czechr;20-Feb-09;2009;191443,84;1;open;price plus quality;regional/local ;25<x<=50
CZ00272523;CZ27263827;0,32767;Město Broumov;CZ0523;2;45000000-7;2;0;;0;Obnova parku Alejka v Broumově;;Gardenline s.r.o.;CZ0423;czechr;5-Jun-09;2009;974824,57;0;open;price plus quality;regional/local ;50<x<=100
CZ00272515;CZ60838744;0,32763;Obec Božanov;CZ0523;7;45233100-0;2;1;;1;Zkvalitnění dopravní infrastrury Božanov - Radków;;STRABAG  a.s.;CZ0100;czechr;22-May-09;2009;555155,97;0;negotiation;price plus quality;regional/local ;<=10
CZ00276529;CZ25281607;0,32757;Město Bystré;CZ0533;3;45212000-6;1;1;;1;Multifunkční dům – kulturní a společenské centrum;;PÁSEK - stavební firma spol. s r.o.;CZ0533;czechr;30-Mar-09;2009;727057,81;0;negotiation;lowest price;regional/local ;<=10
CZ00253201;CZ45021309;0,32756;OBEC ŽELEČ;CZ0317;6;45212000-6;1;0;;0;Stavební úpravy kulturního domu Želeč 65;;Spilka a Říha s.r.o.;CZ0317;czechr;2-Feb-09;2009;721580,94;0;negotiation;lowest price;regional/local ;<=10
CZ00235211;CZ47541733;0,32755;Obec Žižice;CZ0203;5;45232410-9;1;0;;0;II. stavba Žižice - splašková kanalizace v obci Žižice;;FISA s.r.o.;CZ0203;czechr;15-Jun-09;2009;724232,04;0;negotiation;lowest price;regional/local ;<=10
CZ00292231;CZ46964541;0,32751;Obec Pustiměř;CZ0646;3;45212000-6;1;0;;0;Rekonstrukce obkjektu sokolovny Pustiměř a Rekonstrukce objektu tělocvičny Pustiměř;;VAŠSTAV, s.r.o.;CZ0642;czechr;11-Dec-09;2009;712014,26;0;negotiation;lowest price;regional/local ;<=10
CZ00299651;CZ46972021;0,32751;Město Velká Bystřice;CZ0712;5;45212300-9;3;1;;1;Amfiteátr a západní křídlo zámku;;Stavební společnost NAVRÁTIL, s.r.o.;CZ0713;czechr;15-Sep-09;2009;561344,9;0;negotiation;price plus quality;regional/local ;10<x<=25
CZ00241202;CZ18626084;0,32731;Obec Dolní Břežany;CZ020A;5;45233100-0;4;1;;;Regenerace prostoru historické návsi - Dolní Břežany;;Ekologické a inženýrské stavby, spol. s r.o., zkratka E;CZ0100;czechr;30-Nov-09;2009;540295,87;0;negotiation;price plus quality;regional/local ;10<x<=25
CZ00270440;CZ60913088;0,32722;Město Luže;CZ0531;5;45233223-8;1;1;;0;Zpřístupnění památek města Luže – I. etapa;;GRANO Skuteč spol. s r.o.;CZ0531;czechr;6-Mar-09;2009;713012,48;0;negotiation;lowest price;regional/local ;10<x<=25
CZ00271471;CZ26209535;0,3272;Obec Dětenice;CZ0522;11;45232400-6;0;1;CZ052;0;Dětenice, Osenice, Brodek - ČOV a splaškové kanalizace;821;Skanska CZ a.s.;CZ0100;czechr;6-Nov-09;2009;2802575;1;open;missing;regional/local ;<=10
CZ00280097;CZ43420125;0,32719;Městys Černá Hora;CZ0641;4;45214200-2;3;1;;0;Zateplení Základní školy Černá Hora;;STAVOS, spol. s r.o.;CZ0641;czechr;24-Aug-09;2009;535843,66;0;negotiation;price plus quality;regional/local ;10<x<=25
CZ00296571;CZ26746573;0,32719;Obec Čeladná;CZ0802;5;45214200-2;6;1;CZ080;0;Rekonstrukce, modernizace a adaptace ZŠ Čeladná - IV. etapa - přístavba tělocvičny;288;VCES a.s.;CZ0100;czechr;3-Aug-09;2009;2201412,6;1;invitation;price plus quality;regional/local ;10<x<=25
CZ00288349;CZ25527380;0,32717;OBEC KLENOVICE NA HANÉ;CZ0713;10;45211350-7;1;1;;1;Sportovní centrum obce - Klenovice na Hané;;POZEMSTAV Prostějov,a.s.;CZ0713;czechr;21-Aug-09;2009;586486,22;0;open;lowest price;regional/local ;<=10
CZ00275174;CZ64829944;0,32714;Obec Olešnice v Orlických horách;CZ0524;5;45232400-6;2;1;;0;„Odkanalizování a ČOV centrální části obce Olešnice v Orlických horách – 1. etapa“;;ABK - Pardubice, a.s.;CZ0532;czechr;20-Feb-09;2009;511982,97;0;negotiation;price plus quality;regional/local ;<=10
CZ00279641;CZ27742741;0,32709;Obec Tisová;CZ0534;5;45232440-8;1;0;;0;Kanalizace Tisová II. etapa - dokončení;;PROFISTAV Litomyšl, a.s.;CZ0533;czechr;16-Nov-09;2009;573645,44;0;open;lowest price;regional/local ;<=10
CZ00234842;CZ49550616;0,32708;OBEC PTICE;CZ020A;4;45232400-6;4;0;;0;Ptice – kanalizace II;;AQUARIUS,spol.s r.o.;CZ0203;czechr;28-Aug-09;2009;508276,29;0;negotiation;price plus quality;regional/local ;<=10
CZ00239593;CZ25105914;0,32698;Obec Pátek;CZ0208;3;45231300-8;1;0;;0;Pátek Vodovod - II. etapa;;Prostav, s.r.o.;CZ0208;czechr;21-Aug-09;2009;568874,71;0;open;lowest price;regional/local ;<=10
CZ60418885;CZ41549007;0,32697;VODOVODY A KANALIZACE;CZ0634;4;45231300-8;2;0;;0;Vodovod Ratibořicko;;Ing. Bronislav Vala;CZ0634;czechr;28-Dec-09;2009;495552,42;0;negotiation;price plus quality;regional/local ;<=10
CZ60884754;CZ27259544;0,32695;Dětský domov se školou a základní škola, Kostelec;CZ0524;9;45214210-5;4;0;CZ052;0;DDŠ a ZŠ Kostelec n.Orl. - Přístavba školy;355;Merit Bau CZ a.s.;CZ0532;czechr;10-Apr-09;2009;1172685;1;open;price plus quality;supported body/soe ;10<x<=25
CZ60193468;CZ25123017;0,32688;MERO ČR, a.s.;CZ0206;3;45213200-5;1;0;;0;MODERNIZACE PROVOZNÍ BUDOVY CTR SO 60 70;;MONTAKO s.r.o.;CZ0206;czechr;10-Apr-09;2009;292498,77;0;negotiation;lowest price;supported body/soe ;50<x<=100
CZ00240915;CZ26115875;0,32688;Městská část Praha 22;CZ0100;5;45214200-2;6;0;CZ010;0;Dostavba pavilonu školy Vachkova, Unřiněves, Praha 22;304;Polabská stavební CZ, s.r.o.;CZ0208;czechr;23-Oct-09;2009;2811824,8;1;invitation;price plus quality;regional/local ;50<x<=100
CZ00640077;CZ25075543;0,32687;Obec Močovice;CZ0205;4;45231300-8;1;0;;0;Močovice - kanalizace -I.etapa;;STAVITELSTVÍ ŘEHOŘ, s.r.o.;CZ020A;czechr;30-Nov-09;2009;642697,28;0;negotiation;lowest price;regional/local ;<=10
CZ00260525;CZ12076538;0,32686;MĚSTYS HOLANY;CZ0511;5;45000000-7;1;0;;0;INFRASTRUKTURA LOKALITY RD MĚSTYSE HOLANY;;Ing. Milan Tichý - Inženýrské stavby VOKA;CZ0511;czechr;10-Nov-09;2009;641527,87;0;negotiation;lowest price;regional/local ;<=10
CZ00076520;CZ60838744;0,32686;Správa a údržba silnic Stříbro;CZ0327;4;45233223-8;1;0;;0;III/19320 K. Lázně ul. Růžová;;STRABAG  a.s.;CZ0100;czechr;11-Sep-09;2009;143166,11;0;negotiation;lowest price;supported body/soe ;<=10
CZ00274780;CZ25253697;0,32685;Městys Častolovice;CZ0524;3;45000000-7;3;0;;0;„Technická a dopravní infrastruktura pro výstavbu rodinných domů Polnodvorská, Častolovice - III. etapa“;;S O V I S   s. r. o.;CZ0521;czechr;10-Apr-09;2009;491734,44;0;negotiation;price plus quality;regional/local ;<=10
CZ00231711;CZ27064905;0,32684;Obec Dolní Kralovice;CZ0201;5;45000000-7;3;0;;0;Stavební úpravy ZŠ Dolní Kralovice;;Dolnokralovická  stavební  s.r.o.;CZ0201;czechr;31-Jul-09;2009;489220,02;0;negotiation;price plus quality;regional/local ;<=10
CZ00303526;CZ25351176;0,32676;Obec Vápenná;CZ0711;5;45212220-4;1;1;;1;"Výstavba sportovního centra ve Vápenné aneb Prostor pro Váš volný čas"" - výběr dodavatele stav. pr.""";;KARYO, spol. s r.o.;CZ0711;czechr;23-Oct-09;2009;632455,56;0;negotiation;lowest price;regional/local ;<=10
CZ00258474;CZ26374919;0,32675;Obec Vejprnice;CZ0325;5;45233100-0;1;1;;0;Dostavba MK Vejprnice - 1. část - ul. Sokolská, 8. května, Studentská, Smetanova;;BÖGL a KRÝSL, k.s.;CZ0100;czechr;26-Jun-09;2009;639365,85;0;negotiation;lowest price;regional/local ;<=10
CZ00273163;CZ15047784;0,32673;Obec Velká Jesenice;CZ0523;4;45232400-6;2;0;;0;Velká Jesenice - dostavba kanalizace a souvisejících objektů;;STAMP s.r.o.;CZ0523;czechr;4-May-09;2009;370425,06;0;invitation;price plus quality;regional/local ;<=10
CZ00259098;CZ46883037;0,32663;Obec Strašice;CZ0326;4;45212310-2;2;1;;0;Areál zážitkové a poznávací turistiky Střední Podbrdsko Strašice;;"S &amp; H stavební a obchodní firma spol. s r.o.""""";CZ0100;czechr;23-Jun-09;2009;492393,63;0;negotiation;price plus quality;regional/local ;10<x<=25
CZ00253367;CZ25215566;0,32658;Město Holýšov;CZ0321;5;45211360-0;1;1;;;Revitalizace náměstí 5. května včetně občanské vybavenosti II;;Západočeská stavební společnost, s.r.o.;CZ0321;czechr;27-Mar-09;2009;644486,22;0;negotiation;lowest price;regional/local ;10<x<=25
CZ00246905;CZ26026279;0,32653;Město Kardašova Řečice;CZ0313;5;45232400-6;3;0;;0;Dostavba kanalizace - Kardašova Řečice;;ZVÁNOVEC a.s.;CZ0311;czechr;29-Jun-09;2009;484137,8;0;negotiation;price plus quality;regional/local ;10<x<=25
CZ00284823;CZ46983309;0,32652;Obec ČEJKOVICE;CZ0645;4;45231300-8;2;1;;0;Čejkovice - odkanalizování obce, III. etapa;;Inženýrské stavby Hodonín, s.r.o.;CZ0645;czechr;30-Jan-09;2009;463957,66;0;negotiation;price plus quality;regional/local ;<=10
CZ00236764;CZ60838744;0,32646;Obec Cítov;CZ0206;3;45000000-7;3;0;;1;Komunikace nová zástavba obce Cítov;;STRABAG  a.s.;CZ0100;czechr;13-Oct-09;2009;393928,72;0;open;price plus quality;regional/local ;<=10
CZ00283703;CZ19012985;0,32636;MĚSTO VELKÉ PAVLOVICE;CZ0644;7;45200000-9;4;0;;1;Inženýrské sítě Padělky II – 2.etapa;;ZO Odborový svaz Stavba, STRABAG ČR a.s., odštěpný zá;CZ0642;czechr;16-Jan-09;2009;155684,06;0;negotiation;price plus quality;regional/local ;25<x<=50
CZ00288560;CZ26801001;0,32622;OBEC OLŠANY U PROSTĚJOVA;CZ0713;6;45233123-7;1;0;;1;Olšany u Prostějova Za farou - ZTV pro 36 RD;;EUROGEMA CZ, a.s.;CZ0712;czechr;6-Nov-09;2009;580049,49;0;negotiation;lowest price;regional/local ;<=10
CZ00252859;CZ26061015;0,3262;MĚSTO SEZIMOVO ÚSTÍ;CZ0317;6;45211360-0;1;1;;0;CZ.1.02/3.2.00/08.00978  Zlepšení tepelně  technických vlastností budov – Základní   škola Sezimovo Ústí, Školní nám. 628;;Radouňská vodohospodářská společnost, a.s.;CZ0313;czechr;25-Sep-09;2009;604044,84;0;negotiation;lowest price;regional/local ;10<x<=25
CZ00064572;CZ46978194;0,32611;Botanická zahrada hl.m.Prahy;CZ0100;5;45212312-6;1;0;;1;VINICE SVATÉ KLÁRY V PRAZE 7 – TROJI EXPOZICE VÝROBY VÍNA – STAVEBNÍ PRÁCE;;Podzimek a synové s.r.o.;CZ0632;czechr;13-May-09;2009;258863,51;0;negotiation;lowest price;supported body/soe ;50<x<=100
CZ70943168;CZ46683046;0,32603;Základní škola Tomáše Šobra a Mateřská škola P;CZ0314;3;45454100-5;1;1;;0;Soubor opatření ke snížení energ. náročnosti budovy II.stupně na ZŠ T.Šobra a MŠ Písek, Šobrova 2070;;KOČÍ a.s.;CZ0314;czechr;10-Jul-09;2009;401805,65;0;open;lowest price;supported body/soe ;10<x<=25
CZ00298867;CZ25385551;0,32597;Městys Dub nad Moravou;CZ0712;4;45212110-0;2;1;;1;Kulturní a společenské centrum Dub nad Moravou - výběr dodavatele stavebních prací;;Provádění staveb Olomouc, a.s.;CZ0712;czechr;23-Oct-09;2009;364761,66;0;open;price plus quality;regional/local ;<=10
CZ00600318;CZ46974687;0,32595;Obec Dyjákovičky;CZ0647;3;45233000-9;1;1;;0;„Přeshraniční propojení vinných cyklostezek v oblasti Hatě-Pulkautall“;;Ekostavby Brno, a.s.;CZ0642;czechr;4-Sep-09;2009;559689,75;0;negotiation;lowest price;regional/local ;<=10
CZ00278955;CZ63220369;0,32592;Město Choceň;CZ0534;13;45222100-0;1;1;;0;Sběrný dvůr Choceň stavební a technologická část;;P S K , v.o.s. CHOCEŇ;CZ0534;czechr;20-Oct-09;2009;339280,25;0;negotiation;lowest price;regional/local ;25<x<=50
