Source;Target;cri_comp;icl.i;ich.i;icm.i;scl.s;sch.s;scm.s;anb_name;anb_nuts;ca_bids;ca_cpv;ca_criteria_count;ca_eufund;ca_nuts;ca_scntr_sc;ca_title;w_consortium;w_name;w_nuts;country;rowid;ca_date;ca_year;ca_contract_value;nocft;ca_procedure;ca_criterion;anb_type;anb_sector;anb_empl_cat
HU725723;HU13750774;0.544;0;0;0;0;0;0;Szikszó Város Önkormányzata;HU311;1;45214100-1;1;1;HU311;NA;"Tájékoztató A szikszói óvoda épületének korszer?sítése kiegészít? munkáinak elvégzése"" tárgyú hirdetmény nélküli tárgyalásos eljárás eredményér?l""";0;Arden Real Ingatlanforgalmazó és Hasznosító Korlátolt;HU101;hungary;206890;7-Nov-11;2011;14.272.723;0;other/framework;lowest price;regional/local ;other;50<x<=100
HU732725;HU13751029;0.066;0;1;2;0;0;0;Szolnok Megyei Jogú Város Önkormányzata;HU322;2;45260000-7;1;0;HU322;0;Kolozsvári úti Bölcs?de infrastrukturális fejlesztése;0;VÁL-ING Ingatlanforgalmazó- és Építtet? Korlátolt Fel;HU101;hungary;206900;8-Jun-11;2011;54.790.781;0;missing/error;lowest price;regional/local ;general public services;100<x<=500
HU484996;HU13754606;0.514;0;0;0;0;0;0;Nevelési-Oktatási Intézmények Gazdasági Szolgálat;HU333;1;45233120-6;1;0;HU333;1;Tájékoztató az eljárás eredményér?l - Gazdasági bejáróút építése a Tisza-parti Általános Iskolában- 27/2011;0;Alapközm? Ingatlanforgalmazó, Kereskedelmi és Szolgálta;HU333;hungary;206916;5-Sep-11;2011;27.922.865;0;open;lowest price;regional/local ;other;500<x
HU730095;HU13769947;0.585;0;1;0;0;0;0;Budakeszi Város Önkormányzata;HU102;1;45247110-4;1;1;HU102;1;Budakeszi Városközpont funkciób?vít? rehabilitációja – F? utca revitalizációja keretében parkrekonstrukció kivitelezési munkáinak ellátása – kiegészít? építési munkák;0;Alpine Hungária Épít? Kft.;HU101;hungary;206996;6-Jul-11;2011;27.068.347;0;other/framework;lowest price;regional/local ;other;100<x<=500
HU10893850;HU13788164;0.506;36;10;45;0;0;0;F?városi Csatornázási M?vek Zártkör?en M?köd? Ré;HU101;1;45232421-9;1;0;HU101;1;Dél-pesti Szennyvíztisztító Telep - fert?tlenít? rendszer cseréje, korszer?sítése. - Tájékoztató az eljárás eredményér?l.;0;LIT Budapest Kereskedelmi és Szolgáltató Korlátolt Fele;HU101;hungary;207179;16-Dec-11;2011;367673.78;0;open;lowest price;missing;other;missing
HU308405;HU13796460;0.041;21;0;0;0;0;0;Közép-Dunántúli Környezetvédelmi És Vízügyi Ig;HU211;8;45240000-1;1;0;HU2;0;2010. évi ár- és belvíz okozta károk helyreállítása keretében a Fejér megyei kisvízfolyások helyreállítása;0;ÁK-VIZÉP Épít?ipari, Kereskedelmi és Szolgáltató Kor;HU231;hungary;207263;28-Mar-11;2011;25424.1;1;open;lowest price;national ;environment;500<x
HU728032;HU13825937;0.513;0;1;0;0;0;0;Mosonmagyaróvár Város Önkormányzata;HU221;1;45331000-6;2;0;HU221;0;a Mosonmagyaróvári Hivatásos Önkormányzati T?zoltóság Laktanya épület f?tési-és használati melegvíz rendszerének korszer?sítése (tájékoztató az eljárás eredményér?l);0;N.I. Épületgépész Szolgáltató Korlátolt Felel?sség?;HU221;hungary;207422;28-Oct-11;2011;18535;0;open;price plus quality;regional/local ;general public services;100<x<=500
HU308405;HU13832603;0.042;21;0;0;0;0;0;Közép-Dunántúli Környezetvédelmi És Vízügyi Ig;HU211;5;45240000-1;1;0;HU2;0;2010. évi ár- és belvíz okozta károk helyreállítása keretében a Nádor-csatorna, valamint Tolna megyei kisvízfolyások helyreállítása;0;SIGNUM ALFA SPED Teherfuvarozó és Szolgáltató Korlátol;HU331;hungary;207432;28-Mar-11;2011;32.126.247;1;open;lowest price;national ;environment;500<x
HU735638;HU13839129;0.107;55;0;0;0;0;0;Budapest F?város Önkormányzata;HU101;14;45233162-2;1;1;HU101;0;"Budapesti kerékpárforgalmi hálózat fejlesztése – XXI. kerület Szabadkiköt? úti kerékpárút c. projekt kivitelezési munkái és a hozzá kapcsolódó feladatok elvégzése"" / Tájékoztató az e""";0;VIANOVA 87 Közm? és Útépít? Zártkör?en M?köd? Rész;HU101;hungary;207463;22-Jul-11;2011;474517.2;1;open;lowest price;regional/local ;other;500<x
HU308438;HU13842231;0.071;6;0;4;0;0;0;Fels?-Tisza-Vidéki Környezetvédelmi És Vízügyi Ig;HU323;4;45233160-8;1;0;HU323;1;2010. évi árvízkár helyreállítási munkák keretében töltéskorona stabilizáció helyreállítása a FETIKÖVIZIG területén;0;Szabolcs-Titán Kereskedelmi Korlátolt Felel?sség? Társa;HU323;hungary;207598;1-Apr-11;2011;42.148.592;0;missing/error;lowest price;national ;environment;500<x
HU490638;HU13854799;0.486;1;0;0;0;0;0;Budapesti Történeti Múzeum (Budapest History Museum);HU101;1;45112450-4;2;0;HU101;0;a régészeti feltárási munkákhoz kapcsolódó kiegészít? gépi földmunka végzése;0;SILVER DGY Közúti Árufuvarozó, Épít?ipari és Kereske;HU101;hungary;207676;10-Jun-11;2011;2250000;1;negotiation;price plus quality;national ;leisure;100<x<=500
HU725745;HU13866439;0.123;0;0;0;0;0;0;Em?d Város Önkormányzata;HU311;3;45233142-6;2;0;HU311;1;Em?d, Kodály Zoltán utca burkolat felújítása;0;MIDDLE COURSE Fuvarozó, Kereskedelmi és Szolgáltató Kor;HU311;hungary;207760;10-Jan-11;2011;35864.24;0;missing/error;price plus quality;regional/local ;general public services;10<x<=25
HU735276;HU13875475;0.451;0;0;0;0;1;0;Balassagyarmat Város Önkormányzata;;4;45262800-9;2;1;HU313;1;A Városi Bölcs?de b?vítése, átalakítása, teljes kör? akadálymentesítése kivitelezési munkáinak elvégzése;0;TREND Épít? Zártkör?en M?köd? Részvénytársaság;HU101;hungary;207816;15-Jul-11;2011;252066.15;0;other/framework;price plus quality;regional/local ;general public services;100<x<=500
HU733634;HU13872403;0.554;3;0;3;0;1;0;Sárvár Város Önkormányzata;HU222;1;45432000-4;2;1;HU222;0;Sárvár, Nádasdy Tamás Általános Iskola felújítása kapcsán felmerült pótmunkák elvégzése.;0;BUILD-ÉP Kereskedelmi és Épít?ipari Korlátolt Felel?ss;HU222;hungary;207795;10-Oct-11;2011;45495;0;other/framework;price plus quality;regional/local ;general public services;50<x<=100
HU731883;HU13901987;0.557;0;3;0;0;0;0;Ajak Nagyközség Önkormányzata;HU323;1;45210000-2;1;0;HU323;0;A társult formában m?ködtetett, kötelez? önkormányzati feladatot ellátó intézmények fejlesztése, felújítása;0;KIRBAU Épít?ipari Korlátolt Felel?sség? Társaság;HU323;hungary;207926;11-Nov-11;2011;57427.72;0;other/framework;lowest price;regional/local ;general public services;100<x<=500
HU732022;HU13901987;0.535;0;1;0;0;0;1;Tornyospálca Község Önkormányzat;HU323;1;45214100-1;1;0;HU323;1;Tájékoztató az eljárás eredményér?l - Óvodaépület b?vítése Mez?ladány;0;KIRBAU Épít?ipari Korlátolt Felel?sség? Társaság;HU323;hungary;207927;23-Dec-11;2011;35.077.005;0;open;lowest price;missing;general public services;50<x<=100
HU329002;HU13906872;0.065;0;0;0;0;0;1;Vm Vidékfejlesztési, Képzési És Szaktanácsadási;HU101;3;45300000-0;1;NA;;0;Tájékoztató eljárás eredményér?l (építési beruházás);0;Dobosi-Fenster Épületasztalos-ipari Szolgáltató és Ker;HU331;hungary;207935;7-Feb-11;2011;20.353.645;0;missing/error;lowest price;national ;general public services;50<x<=100
HU308791;HU13910796;0.082;45;0;10;0;0;0;Budapesti M?szaki És Gazdaságtudományi Egyetem;HU101;9;45400000-1;1;0;HU101;0;(TAER) BME Baross Gábor Kollégium nyílászárók cseréje (EKB 45/2010.).;0;HALASTÓ CAMPING Korlátolt Felel?sség? Társaság;HU102;hungary;208064;1-Apr-11;2011;51.888.757;1;open;lowest price;national ;education;500<x
HU726995;HU13910796;0.509;1;0;0;0;1;0;Székesfehérvár Megyei Jogú Város Önkormányzata;HU211;1;45232410-9;1;1;HU211;0;IV. sz. Bölcs?de kiegészít? építési beruházás- tájékoztató az eljárás eredményér?l;0;HALASTÓ CAMPING Korlátolt Felel?sség? Társaság;HU102;hungary;208066;19-Sep-11;2011;48.562.175;0;other/framework;lowest price;regional/local ;general public services;100<x<=500
HU332875;HU13938620;0.077;0;0;0;0;1;0;Pogány Községi Önkormányzat;HU231;2;45210000-2;1;1;HU231;0;Pogány Integrált Közösségi és Szolgáltató tér kialakítása.;0;MB-BAU Épít?ipari, Kereskedelmi és Szolgáltató Korlát;HU231;hungary;208253;27-Jul-11;2011;108670.3;0;missing/error;lowest price;regional/local ;general public services;<=10
HU727749;HU13941770;0.722;0;0;0;0;0;0;B?ny Községi Önkormányzat;HU221;1;45262700-8;2;1;HU221;0;„B?ny Községháza Homlokzat felújítása és Kisnemesi Kúria helytörténeti kiállító tér kialakítása”  során végzend? kiegészít? épít?ipari munkák - Tájékoztató az eljárás eredmén;0;FK System Épít? Szolgáltató és Kereskedelmi Korlátolt;HU221;hungary;208271;18-Nov-11;2011;95.218.472;0;other/framework;price plus quality;regional/local ;general public services;25<x<=50
HU10893850;HU13961149;0.115;36;10;45;6;0;4;F?városi Csatornázási M?vek Zártkör?en M?köd? Ré;HU101;4;45232400-6;4;0;HU101;NA;Tájékoztató az eljárás eredményér?l - Keretmegállapodás Budapest F?város csatornarekonstrukciójára - II. szakasz IV. ütem;0;COLAS-ALTERRA Épít?ipari Zártkör?en Müköd? Részvény;HU101;hungary;208543;23-May-11;2011;91875;1;invitation;price plus quality;established by public law;environment;missing
HU735605;HU13961149;0.036;15;1;12;6;0;4;Miskolc Megyei Jogú Város Önkormányzata;HU311;4;45233142-6;2;0;HU311;1;Rendkívüli útfelújítási munkák elvégzése - eredmény tájékoztató;0;COLAS-ALTERRA Épít?ipari Zártkör?en Müköd? Részvény;HU101;hungary;208531;4-Feb-11;2011;49.181.088;1;open;price plus quality;regional/local ;missing;500<x
HU729798;HU13959272;0.11;6;0;4;6;0;4;Nyergesújfalu Város Önkormányzata;HU212;9;45000000-7;2;1;HU212;1;Nyergesújfalu Kernstok Villa kivitelezés eredmény;0;VORTEX ÉPÍT? Épít?ipari és Generálkivitelez? Kft.;HU101;hungary;208457;20-Jul-11;2011;268192.47;1;open;price plus quality;regional/local ;general public services;100<x<=500
HU10893850;HU13961149;0.121;36;10;45;6;0;4;F?városi Csatornázási M?vek Zártkör?en M?köd? Ré;HU101;4;45232400-6;4;0;HU101;NA;Tájékoztató az eljárás eredményér?l - Keretmegállapodás Budapest F?város csatornarekonstrukciójára - II. szakasz I. ütem;0;COLAS-ALTERRA Épít?ipari Zártkör?en Müköd? Részvény;HU101;hungary;208539;27-May-11;2011;618750;1;invitation;price plus quality;established by public law;environment;missing
HU12154481;HU13961149;0.071;3;0;0;6;0;4;Budapesti Közlekedési Zártkör?en M?köd? Részvény;;5;45234126-5;1;0;HU101;1;Tájékoztató - 37-es villamos vonalán, az Élessarok – ?rház megállóhely közötti pálya felújítási és áramellátási munkák II. ütemének kivitelezése, valamint a Combino villamosok be-, é;0;COLAS-ALTERRA Épít?ipari Zártkör?en Müköd? Részvény;HU101;hungary;208563;11-May-11;2011;727925.69;1;open;lowest price;established by public law;welfare;missing
HU10893850;HU13961149;0.116;36;10;45;6;0;4;F?városi Csatornázási M?vek Zártkör?en M?köd? Ré;HU101;4;45232400-6;4;0;HU101;NA;Tájékoztató az eljárás eredményér?l - Keretmegállapodás Budapest F?város csatornarekonstrukciójára - II. szakasz I. ütem;0;COLAS-ALTERRA Épít?ipari Zártkör?en Müköd? Részvény;HU101;hungary;208540;27-May-11;2011;154500;1;invitation;price plus quality;established by public law;environment;missing
HU725097;HU13961149;0.539;0;1;0;6;0;4;Szarvas Város Önkormányzata;HU332;1;45233142-6;2;1;HU332;1;belterületi utak felújítása II.ütem - Pótmunka, eredményér?l szóló tájékoztatás;0;COLAS-ALTERRA Épít?ipari Zártkör?en Müköd? Részvény;HU101;hungary;208493;7-Dec-11;2011;19.508.915;0;other/framework;price plus quality;missing;general public services;100<x<=500
HU727794;HU13941770;0.73;0;0;0;6;0;4;Gy?rzámoly Községi Önkormányzat;HU221;1;45200000-9;1;1;HU221;0;Kis és mikrotérségi oktatási hálózatok és központjaik fejlesztése tárgyú pályázat, Iskola és Óvoda b?vítése során végzend? kiegészít? épít?ipari munkák.;0;FK System Épít? Szolgáltató és Kereskedelmi Korlátolt;HU221;hungary;208274;31-Aug-11;2011;16294.8;0;other/framework;lowest price;regional/local ;general public services;25<x<=50
HU12154481;HU13961149;0.073;3;0;0;6;0;4;Budapesti Közlekedési Zártkör?en M?köd? Részvény;;4;45234126-5;1;0;HU101;1;Tájékoztató - 37-es villamos vonalán, az Élessarok – ?rház megállóhely közötti pálya felújítási és áramellátási munkák II. ütemének kivitelezése, valamint a Combino villamosok be-, é;0;COLAS-ALTERRA Épít?ipari Zártkör?en Müköd? Részvény;HU101;hungary;208564;11-May-11;2011;1648008.3;1;open;lowest price;established by public law;welfare;missing
HU10893850;HU13961149;0.112;36;10;45;6;0;4;F?városi Csatornázási M?vek Zártkör?en M?köd? Ré;;4;45232400-6;4;0;HU101;NA;CSATREK_III_TÁJ_ELJ_EREDMÉNY;0;COLAS-ALTERRA Épít?ipari Zártkör?en Müköd? Részvény;;hungary;208545;9-May-11;2011;28687.5;1;invitation;price plus quality;established by public law;environment;missing
HU10893850;HU13961149;0.116;36;10;45;6;0;4;F?városi Csatornázási M?vek Zártkör?en M?köd? Ré;HU101;4;45232400-6;4;0;HU101;NA;CSATREK_III_TÁJ_ELJ_EREDMÉNY;0;COLAS-ALTERRA Épít?ipari Zártkör?en Müköd? Részvény;HU101;hungary;208544;9-May-11;2011;283125;1;invitation;price plus quality;established by public law;environment;missing
HU10893850;HU13961149;0.118;36;10;45;6;0;4;F?városi Csatornázási M?vek Zártkör?en M?köd? Ré;HU101;4;45232400-6;4;0;HU101;NA;Tájékoztató az eljárás eredményér?l - Keretmegállapodás Budapest F?város csatornarekonstrukciójára - II. szakasz I. ütem;0;COLAS-ALTERRA Épít?ipari Zártkör?en Müköd? Részvény;HU101;hungary;208541;27-May-11;2011;337500;1;invitation;price plus quality;established by public law;environment;missing
HU10893850;HU13961149;0.121;36;10;45;6;0;4;F?városi Csatornázási M?vek Zártkör?en M?köd? Ré;HU101;3;45232400-6;4;0;HU101;NA;Tájékoztató az eljárás eredményér?l - Keretmegállapodás Budapest F?város csatornarekonstrukciójára - II. szakasz I. ütem;0;COLAS-ALTERRA Épít?ipari Zártkör?en Müköd? Részvény;HU101;hungary;208542;27-May-11;2011;673875;1;invitation;price plus quality;established by public law;environment;missing
HU735605;HU13961149;0.036;15;1;12;6;0;4;Miskolc Megyei Jogú Város Önkormányzata;HU311;5;45233142-6;2;0;HU311;1;Rendkívüli útfelújítási munkák elvégzése - eredmény tájékoztató;0;COLAS-ALTERRA Épít?ipari Zártkör?en Müköd? Részvény;HU101;hungary;208530;4-Feb-11;2011;56.909.191;1;open;price plus quality;regional/local ;missing;500<x
HU735605;HU13961149;0.035;15;1;12;6;0;4;Miskolc Megyei Jogú Város Önkormányzata;HU311;5;45233142-6;2;0;HU311;1;Rendkívüli útfelújítási munkák elvégzése - eredmény tájékoztató;0;COLAS-ALTERRA Épít?ipari Zártkör?en Müköd? Részvény;HU101;hungary;208528;4-Feb-11;2011;43.642.933;1;open;price plus quality;regional/local ;missing;500<x
HU735605;HU13961149;0.035;15;1;12;0;0;0;Miskolc Megyei Jogú Város Önkormányzata;HU311;5;45233142-6;2;0;HU311;1;Rendkívüli útfelújítási munkák elvégzése - eredmény tájékoztató;0;COLAS-ALTERRA Épít?ipari Zártkör?en Müköd? Részvény;HU101;hungary;208529;4-Feb-11;2011;40.632.557;1;open;price plus quality;regional/local ;missing;500<x
HU735638;HU13961149;0.071;55;0;0;0;0;0;Budapest F?város Önkormányzata;HU101;11;45233162-2;1;1;HU101;1;„XI. Bogdánfy utcai útfelújítás és kerékpársáv kialakításának kivitelezési munkái”;0;COLAS-ALTERRA Épít?ipari Zártkör?en Müköd? Részvény;HU101;hungary;208533;3-Oct-11;2011;505018.65;1;open;lowest price;missing;other;500<x
HU20933713;HU13978767;0.066;1;0;0;0;0;0;Educatio Társadalmi Szolgáltató Nonprofit Korlátolt;HU101;2;45262700-8;1;0;HU101;0;Szerverterem kialakítás - Tájékoztató az eljárás eredményér?l;0;Delta Informatika Kereskedelmi és Szolgáltató Zártkör?;HU101;hungary;208709;25-Feb-11;2011;92.312.734;0;missing/error;lowest price;established by public law;education;missing
HU515135;HU14004296;0.504;0;3;0;0;0;0;Budapest F?város XV. Kerületi Önkormányzat Egészs�;HU101;1;45215100-8;2;0;HU101;0;Épületfelújítás;0;TENVILL Kereskedelmi és Szolgáltató Korlátolt Felel?ss�;HU101;hungary;208919;1-Aug-11;2011;5.601.521;0;open;price plus quality;regional/local ;healthcare;100<x<=500
HU735616;HU14006229;0.105;1;0;2;0;0;0;Pécs Megyei Jogú Város Önkormányzata;HU231;3;45232130-2;1;1;HU231;0;Pécs város közigazgatási területén csapadékvíz elvezetés komplett kivitelezése;0;KELETI Épít?ipari Korlátolt Felel?sség? Társaság;HU231;hungary;208935;15-Apr-11;2011;37.313.349;1;open;lowest price;regional/local ;general public services;100<x<=500
HU735616;HU14006229;0.106;1;0;2;0;0;0;Pécs Megyei Jogú Város Önkormányzata;HU231;3;45232130-2;1;1;HU231;0;Pécs város közigazgatási területén csapadékvíz elvezetés komplett kivitelezése;0;KELETI Épít?ipari Korlátolt Felel?sség? Társaság;HU231;hungary;208934;15-Apr-11;2011;84674.2;1;open;lowest price;regional/local ;general public services;100<x<=500
HU329815;HU13993739;0.064;55;0;0;0;0;0;Szegedi Tudományegyetem;HU333;3;45000000-7;1;0;HU333;1;JATE Klub bels? kialakítási munkái;0;Mindentudás Innovációs Szolgáltató Kft.;HU333;hungary;208855;17-Jan-11;2011;178915.81;0;missing/error;lowest price;national ;education;500<x
HU450054;HU14008915;0.663;0;0;0;0;10;5;Szent Lázár Megyei Kórház;HU313;1;45332000-3;1;1;HU313;0;kiegészít? építési beruházás orvosigáz kiépítésére;0;STRABAG-MML Magas- és Mérnöki Létesítmény Épít? Kor;HU101;hungary;208967;21-Feb-11;2011;17.900.928;0;other/framework;lowest price;regional/local ;missing;500<x
HU735638;HU14008915;0.111;55;0;0;0;10;5;Budapest F?város Önkormányzata;HU101;3;45232400-6;3;1;HU101;1;BKSZT COL3 Tehermentesít? gy?jt?csatornák - Eredmény;0;STRABAG-MML Magas- és Mérnöki Létesítmény Épít? Kor;HU101;hungary;209010;14-Feb-11;2011;2620071;1;open;price plus quality;regional/local ;general public services;500<x
HU725349;HU14008915;0.544;0;0;0;0;10;5;Körösladány Város Önkormányzata;HU332;1;45212314-0;1;1;HU332;1;A Tüköry Lajos Általános Iskola és Alapfokú M?vészetoktatási Intézmény 54. sz. terem restaurálása és a restaurálással összefügg? kiegészít? munkái;0;STRABAG-MML Magas- és Mérnöki Létesítmény Épít? Kor;HU101;hungary;208984;22-Jun-11;2011;22.802.044;0;other/framework;lowest price;regional/local ;other;100<x<=500
HU735616;HU14006229;0.105;1;0;2;0;10;5;Pécs Megyei Jogú Város Önkormányzata;HU231;3;45232130-2;1;1;HU231;0;Pécs város közigazgatási területén csapadékvíz elvezetés komplett kivitelezése;0;KELETI Épít?ipari Korlátolt Felel?sség? Társaság;HU231;hungary;208936;15-Apr-11;2011;19.595.337;1;open;lowest price;regional/local ;general public services;100<x<=500
HU735616;HU14006229;0.105;1;0;2;0;10;5;Pécs Megyei Jogú Város Önkormányzata;HU231;3;45232130-2;1;1;HU231;0;Pécs város közigazgatási területén csapadékvíz elvezetés komplett kivitelezése;0;KELETI Épít?ipari Korlátolt Felel?sség? Társaság;HU231;hungary;208937;15-Apr-11;2011;16.571.088;1;open;lowest price;regional/local ;general public services;100<x<=500
