Source;Target;cri_comp;anb_name;ca_cpv;ca_criteria_count;ca_eufund;ca_nuts;ca_scntr_sc;ca_title;w_name;country;ca_date;ca_year;ca_contract_value;nocft;ca_procedure;ca_criterion
SK00322377;SK37885430;0,121094;Obec Marhaň;45214210-5;2;1;SK041;1;Rekonštrukcia ZŠ v Marhani;EURO-STAV združenie;slovakia;29-Jul-09;2009;775482,27;1;open;lowest price
SK00321133;SK36014354;0,1210733;Obec Župkov;45214210-5;2;1;SK032;0;Moderná škola v obci Župkov prostredníctvom prestavby, modernizácie, vybavenia a zateplenia;SimKor, s. r. o;slovakia;21-May-09;2009;544538,47;1;open;lowest price
SK37808427;SK31651402;0,1209345;Žilinský samosprávny kraj;45233223-8;2;1;SK031;1;Skvalitnenie dopravnej infraštruktúry v historickom regióne Horné Považie;Inžinierske stavby, a.s;slovakia;29-Sep-09;2009;526063,91;1;open;lowest price
SK00003328;SK31651518;0,1209119;Slovenská správa ciest,Investičná výstavba a sprá;45233142-6;2;0;SK032;0;I/66 Valkovňa - Šumiac;EUROVIA - Cesty, a.s;slovakia;25-Aug-09;2009;743590,41;1;open;lowest price
SK00309150;SK36555801;0,1208974;Mesto Nové Zámky;45214210-5;2;1;SK023;0;ZŠ G. Czuczora, Nové Zámky - rekonštrukcia a revitalizácia základnej školy;MOLDA stavebná firma, s.r.o;slovakia;10-Sep-09;2009;740483,56;1;open;lowest price
SK00326470;SK36447421;0,1208406;Mesto Poprad;45214210-5;2;1;SK041;1;Rekonštrukcia ZŠ s MŠ Poprad, Tajovského ul;PLASTING-PLASTOVÉ OKNÁ, spol. s r. o;slovakia;4-Jun-09;2009;517408,24;1;open;lowest price
SK00179663;SK36582387;0,1206736;Správa telovýchovných a rekreačných zariadení hl.;45210000-2;2;0;SK01;0;Nadstavba objektu, Junácka ul., Bratislava;APS ALKON, a.s;slovakia;5-Sep-09;2009;704967,03;1;open;lowest price
SK37936859;SK31651402;0,1206275;SPRÁVA A ÚDRŽBA CIEST PREŠOVSKÉHO SAMOSPRÁVNEHO K;45233223-8;2;0;SK041;0;Modernizácia úsekov ciest II. a III. triedy v správe SÚC PSK, oblasť Vranov nad Topľou, technológiou hutnených asfaltových zmesí a súvisiace stavebné práce;Inžinierske stavby, a. s;slovakia;6-May-09;2009;700666,83;1;open;lowest price
SK00151866;SK36518492;0,1206121;Ministerstvo vnútra Slovenskej republiky;45213150-9;2;0;SK023;0;Zateplenie budovy pre ObÚ v Topoľčanoch;HERTOP, spol. s r. o;slovakia;2-Jul-09;2009;697609,73;1;open;lowest price
SK00309109;SK36519324;0,120552;Obec Veľký Kýr;45214210-5;2;1;SK023;1;Rekonštrukcia a prístavba základnej školy na základnú školu s materskou školou s vyučovacím jazykom slovenským a maďarským;AGIM, s.r.o;slovakia;26-Aug-09;2009;687072,8;1;open;lowest price
SK00314897;SK35683066;0,1205019;Mesto Trstená;45214210-5;2;1;SK031;0;Rekonštrukcia a modernizácia Základnej školy, Hviezdoslavova 822/8, Trstená;EURO - BUILDING, a. s;slovakia;8-May-09;2009;681600,02;1;open;lowest price
SK00397687;SK34104402;0,1204482;Slovenská technická univerzita v Bratislave - Rektor;45214410-7;2;0;SK010;0;Bezbariérový prístup budovy Stavebnej fakulty STU, Radlinského 11, Bratislava;Novosedlík, spol. s r. o;slovakia;27-Nov-09;2009;475158,81;1;open;lowest price
SK37808427;SK31333320;0,1202535;Žilinský samosprávny kraj;45233223-8;2;1;SK031;1;Skvalitnenie dopravnej infraštruktúry v historickom regióne Orava;DOPRASTAV, a.s., Drieňová 27, 826 56 Bratislava;slovakia;29-Sep-09;2009;452981,86;1;open;lowest price
SK00305936;SK36219282;0,1202284;Mesto Galanta;45214210-5;2;1;SK021;0;Stavebné úpravy ZŠ Zoltána Kodálya - výber dodávateľa;STAVRECO B&B, s.r.o;slovakia;8-Aug-09;2009;639941,68;1;open;lowest price
SK37808427;SK31333320;0,120213;Žilinský samosprávny kraj;45233223-8;2;1;SK031;1;Skvalitnenie dopravnej infraštruktúry v historickom regióne Orava;DOPRASTAV, a.s. Drieňová 27, 826 56 Bratislava;slovakia;29-Sep-09;2009;448972,46;1;open;lowest price
SK37808427;SK31651518;0,120203;Žilinský samosprávny kraj;45233223-8;2;1;SK031;0;Skvalitnenie dopravnej infraštruktúry v historickom regióne Horné Považie;EUROVIA - Cesty, a.s;slovakia;29-Sep-09;2009;447985,83;1;open;lowest price
SK00313751;SK31627943;0,1200689;Obec Predajná;45214210-5;2;1;SK032;0;Rekonštrukcia Základnej školy, Predajná;PeHaeS, s.r.o;slovakia;24-Jul-09;2009;436303,54;1;open;lowest price
SK36433420;SK31600042;0,1200173;ŽILINA REAL, s.r.o;45214210-5;2;0;SK031;0;Telocvičňa pri ZŠ V. Javorku v Žiline;LEMONT - SLOVAKIA ZILINA, s. r. o;slovakia;17-Jun-09;2009;612796,55;1;open;lowest price
SK37938126;SK31690360;0,1199799;Krajský školský úrad v Prešove;45214210-5;2;1;SK041;1;Rekonštrukcia a modernizácia Špeciálnej základnej školy internátnej v Medzilaborciach;DÚHA, a.s;slovakia;15-Jul-09;2009;427860,31;1;open;lowest price
SK00691135;SK31730116;0,1199153;Mesto Košice;45214310-6;2;0;SK042;0;Generálna oprava a rekonštrukcia havarijného stavu - ZUŠ, Jantárová č. 6, Košice;Kories-Moss, spol. s r.o;slovakia;6-Oct-09;2009;421408,35;1;open;lowest price
SK37936859;SK31651518;0,1197793;SPRÁVA A ÚDRŽBA CIEST PREŠOVSKÉHO SAMOSPRÁVNEHO K;45233223-8;2;0;SK041;1;Modernizácia úsekov ciest II. a III. triedy v správe SÚC PSK, oblasť Humenné, technológiou hutnených asfaltových zmesí a súvisiace stavebné práce;EUROVIA - Cesty, a. s;slovakia;28-Apr-09;2009;580991,26;1;open;lowest price
SK37936859;SK31651402;0,1195602;SPRÁVA A ÚDRŽBA CIEST PREŠOVSKÉHO SAMOSPRÁVNEHO K;45233223-8;2;0;SK041;0;Modernizácia úsekov ciest II. a III. triedy v správe SÚC PSK, oblasť Stará Ľubovňa, technológiou hutnených asfaltových zmesí a súvisiace stavebné práce;Inžinierske stavby, a. s;slovakia;5-May-09;2009;554253,77;1;open;lowest price
SK00312398;SK44101937;0,1194921;Obec Dolná Krupá;45214210-5;2;1;SK021;0;Komplexná rekonštrukcia objektov ZŠ s MŠ Dolná Krupá;CS, s.r.o;slovakia;31-Jul-09;2009;545480,42;1;open;lowest price
SK37936859;SK31651402;0,1193823;SPRÁVA A ÚDRŽBA CIEST PREŠOVSKÉHO SAMOSPRÁVNEHO K;45233223-8;2;0;SK041;0;Modernizácia úsekov ciest II. a III. triedy v správe SÚC PSK, oblasť Svidník, technológiou hutnených asfaltových zmesí a súvisiace stavebné práce;Inžinierske stavby, a. s;slovakia;5-May-09;2009;533013,66;1;open;lowest price
SK00327689;SK31721079;0,1193569;Obec Ražňany;45233223-8;2;1;SK041;0;Ražňany - rekonštrukcia miestnych komunikácií a chodníkov;C. M. R. Slovakia, s. r. o;slovakia;23-Jun-09;2009;530047,78;1;open;lowest price
SK00326330;SK36445941;0,1192321;Obec Liptovská Teplička;45214210-5;2;1;SK041;0;Rekonštrukcia - prístavba ZŠ Liptovská Teplička;Chemostav, a. s., Svit;slovakia;24-Jun-09;2009;515717,72;1;open;lowest price
SK00315010;SK36390151;0,1191567;Obec Zázrivá;45214210-5;2;1;SK031;0;Rekonštrukciou pavilónov Základnej školy v Zázrivej na zníženie energetickej náročnosti budov školy;OMOSS, s. r. o;slovakia;3-Jun-09;2009;357445,56;1;open;lowest price
SK37870475;SK31721079;0,1188062;Prešovský samosprávny kraj;45233320-8;2;1;SK041;0;Modernizácia ciest a stabilizácia zosuvov na cestách Prešovského samosprávneho kraja - oblasť Poprad;C.M.R. Slovakia, s.r.o.;slovakia;3-Oct-09;2009;468728,68;1;open;lowest price
SK00166481;SK36390151;0,1187974;Generálna prokuratúra SR;45210000-2;2;0;SK;0;Rekonštrukcia vzdelávacieho a rehabilitačného centra Generálnej prokuratúry SR hotel Bratislava v Starej Lesnej;OMOSS s.r.o;slovakia;23-Jul-09;2009;468289,6;1;open;lowest price
SK00151866;SK31690360;0,1187512;Ministerstvo vnútra Slovenskej republiky;45216111-5;2;0;SK041;1;Prešov KR PZ, stavebné úpravy prevádzky Malý Šariš;DÚHA, a. s;slovakia;2-Jul-09;2009;326664,09;1;open;lowest price
SK00315737;SK36455849;0,1187294;Mesto Ružomberok;45212222-8;2;0;SK031;0;Telocvičňa pre ZŠ Ružomberok - Černová;KRYPTON s. r. o;slovakia;10-Oct-09;2009;324773,23;1;open;lowest price
SK00322024;SK31690360;0,1185476;Obec Hertník;45214210-5;2;1;SK041;0;Lepšie podmienky pre vzdelanie v Hertníku;DÚHA a.s;slovakia;27-Oct-09;2009;442848,4;1;open;lowest price
SK00312509;SK34128344;0,1185016;Mesto Hlohovec;45233120-6;2;0;SK021;0;IBV Timravy Hlohovec;Cesty Nitra, a. s;slovakia;12-May-09;2009;439279,73;1;open;lowest price
SK00312037;SK17317282;0,1184258;Mesto Trenčín;45212220-4;2;0;SK022;0;ZŠ Ul. P. Bezruča - športový areál;STRABAG, s.r.o;slovakia;9-Jul-09;2009;431590,02;1;open;lowest price
SK00003328;SK31568963;0,1184132;Slovenská správa ciest;45233142-6;2;0;SK031;0;I/18 Kolárovice pod Čiakovom - zosuv;CESTNÉ STAVBY ŽILINA, spol.s r.o;slovakia;19-Nov-09;2009;431257,23;1;open;lowest price
SK00151866;SK35912782;0,1183203;Ministerstvo vnútra Slovenskej republiky;45216111-5;2;0;SK041;1;Jarovnice OO PZ, rekonštrukcia objektu;merga, s. r. o;slovakia;17-Jun-09;2009;422129,38;1;open;lowest price
SK00151866;SK36302031;0,1180957;Ministerstvo vnútra Slovenskej republiky;45216111-5;2;0;SK023;0;Topoľčany, ÚJaKP, Štumerova ul., rekonštrukcia objektu;ROKO GIPS, s. r. o;slovakia;2-Jul-09;2009;401407,87;1;open;lowest price
SK00397440;SK00895920;0,1180291;Technická univerzita vo Zvolene - Rektorát;45214410-7;2;0;SK032;0;Rekonštrukcia striech objektov TU vo Zvolene;TOR s.r.o;slovakia;14-Oct-09;2009;395186,05;1;open;lowest price
SK00329282;SK31663834;0,1178236;Mesto Krompachy;45212000-6;2;0;SK042;0;Prestavba rozostavaného zimného štadióna na multifunkčné športovo-kultúrne zariadenie - I. etapa;STAVOTERM Michalovce, s. r. o;slovakia;7-Jul-09;2009;378125,35;1;open;lowest price
SK37808427;SK31651518;0,1173587;Žilinský samosprávny kraj;45233223-8;2;1;SK031;0;Skvalitnenie dopravnej infraštruktúry v historickom regióne Liptov;EUROVIA - Cesty, a.s;slovakia;29-Sep-09;2009;239865,73;1;open;lowest price
SK00305898;SK31105696;0,1173304;Obec Diakovce;45332000-3;2;1;SK023;0;Dobudovanie celoobecnej kanalizácie v obci Diakovce;AQUAMONT spol. s r.o;slovakia;19-Dec-09;2009;586121,53;1;invitation;lowest price
SK00327808;SK17317282;0,1170635;Obec Šarišské Michaľany;45332000-3;2;1;SK041;0;Šarišské Michaľany - kanalizácia;STRABAG s.r.o;slovakia;22-Dec-09;2009;552748,51;1;invitation;lowest price
SK37808427;SK31651402;0,1169695;Žilinský samosprávny kraj;45233223-8;2;1;SK031;1;Skvalitnenie dopravnej infraštruktúry v historickom regióne Horné Považie;Inžinierske stavby, a.s;slovakia;29-Sep-09;2009;220215,74;1;open;lowest price
SK37808427;SK31333320;0,1168558;Žilinský samosprávny kraj;45233223-8;2;1;SK031;1;Skvalitnenie dopravnej infraštruktúry v historickom regióne Liptov;DOPRASTAV, a.s. Drieňová 27, 826 56 Bratislava;slovakia;29-Sep-09;2009;214780,45;1;open;lowest price
SK37808427;SK31333320;0,1162492;Žilinský samosprávny kraj;45233223-8;2;1;SK031;1;Skvalitnenie dopravnej infraštruktúry v historickom regióne Horné Považie;DOPRASTAV, a.s;slovakia;29-Sep-09;2009;187991,06;1;open;lowest price
SK37808427;SK31651402;0,1162341;Žilinský samosprávny kraj;45233223-8;2;1;SK031;1;Skvalitnenie dopravnej infraštruktúry v historickom regióne Horné Považie;Inžinierske stavby, a.s;slovakia;29-Sep-09;2009;187370,65;1;open;lowest price
SK37808427;SK31333320;0,1161202;Žilinský samosprávny kraj;45233223-8;2;1;SK031;1;Skvalitnenie dopravnej infraštruktúry v historickom regióne Liptov;Doprastav, a.s., Drieňová 27, 826 56 Bratislava;slovakia;29-Sep-09;2009;182738,6;1;open;lowest price
SK37808427;SK31563732;0,1158288;Žilinský samosprávny kraj;45233223-8;2;1;SK031;1;Skvalitnenie dopravnej infraštruktúry v historickom regióne Liptov;Cestné stavby Liptovský Mikuláš, spol. s r.o;slovakia;29-Sep-09;2009;171412,48;1;open;lowest price
SK37808427;SK31563732;0,1158261;Žilinský samosprávny kraj;45233223-8;2;1;SK031;1;Skvalitnenie dopravnej infraštruktúry v historickom regióne Liptov;Cestné stavby Liptovský Mikuláš, spol. s r.o;slovakia;29-Sep-09;2009;171311,24;1;open;lowest price
SK37808427;SK31563732;0,1158234;Žilinský samosprávny kraj;45233223-8;2;1;SK031;1;Skvalitnenie dopravnej infraštruktúry v historickom regióne Liptov;Cestné stavby Liptovský Mikuláš, spol. s r.o;slovakia;29-Sep-09;2009;171210;1;open;lowest price
SK37828100;SK36059901;0,1152619;Banskobystrický samosprávny kraj;45214220-8;2;0;SK032;0;SPŠ J. Murgaša Banská Bystrica - rekonštrukcia objektu;STO, s. r. o;slovakia;11-Jun-09;2009;215636,83;1;open;lowest price
SK37870475;SK31721079;0,1152234;Prešovský samosprávny kraj;45233320-8;2;1;SK041;1;Modernizácia ciest a stabilizácia zosuvov na cestách Prešovského samosprávneho kraja - oblasť Poprad;C.M.R. Slovakia, s.r.o.;slovakia;3-Oct-09;2009;213392,31;1;open;lowest price
SK37808427;SK31563732;0,1146173;Žilinský samosprávny kraj;45233223-8;2;1;SK031;1;Skvalitnenie dopravnej infraštruktúry v historickom regióne Liptov;Cestné stavby Liptovský Mikuláš, spol. s r.o;slovakia;29-Sep-09;2009;131364,28;1;open;lowest price
SK00322741;SK36474614;0,1142193;Obec Zborov;45232400-6;2;1;SK031;0;Kanalizácia a ČOV Zborov;REMOPEL & EKO SVIP, združenie;slovakia;21-Oct-09;2009;2194472,1;1;invitation;lowest price
SK37808427;SK17317282;0,1142153;Žilinský samosprávny kraj;45233223-8;2;1;SK031;1;Skvalitnenie dopravnej infraštruktúry v historickom regióne Horné Považie;STRABAG, s.r.o;slovakia;29-Sep-09;2009;120263,68;1;open;lowest price
SK37808427;SK17317282;0,1140584;Žilinský samosprávny kraj;45233223-8;2;1;SK031;1;Skvalitnenie dopravnej infraštruktúry v historickom regióne Horné Považie;STRABAG, s.r.o;slovakia;29-Sep-09;2009;116191,41;1;open;lowest price
SK00309613;SK31409539;0,1135199;Obec Kopčany;45231300-8;2;1;SK021;0;Celoobecná kanalizácia;UNISTAV spol. s r. o;slovakia;16-Jul-09;2009;1327523,8;1;invitation;lowest price
SK37808427;SK31563732;0,1132422;Žilinský samosprávny kraj;45233223-8;2;1;SK031;1;Skvalitnenie dopravnej infraštruktúry v historickom regióne Liptov;Cestné stavby Liptovský Mikuláš, spol. s r.o;slovakia;29-Sep-09;2009;97122,878;1;open;lowest price
SK00317021;SK36380041;0,1120656;Obec Valča;45211340-4;2;0;SK031;0;Bytový dom 3 x 12 b. j. + TV;SOAR, spol. s.r.o.,;slovakia;1-Oct-09;2009;1367436,7;1;invitation;lowest price
SK00397440;SK00895920;0,1119243;Technická univerzita vo Zvolene - Rektorát;45214410-7;2;0;SK032;0;Rekonštrukcia striech objektov TU vo Zvolene;TOR s.r.o;slovakia;14-Oct-09;2009;103394,7;1;open;lowest price
SK37808427;SK31563732;0,1112197;Žilinský samosprávny kraj;45233223-8;2;1;SK031;1;Skvalitnenie dopravnej infraštruktúry v historickom regióne Orava;Cestné stavby Liptovský Mikuláš, spol. s r.o;slovakia;29-Sep-09;2009;62288,07;1;open;lowest price
SK00314404;SK36404322;0,1109154;Obec Bobrov;45214210-5;2;0;SK031;0;Rekonštrukcia a prestavba ZŠ s MŠ Bobrov - obj. 03 Telecvičňa;I.B.S., spol. s r.o;slovakia;17-Oct-09;2009;1062161,6;1;invitation;lowest price
SK37808427;SK31651518;0,1106643;Žilinský samosprávny kraj;45233223-8;2;1;SK031;0;Skvalitnenie dopravnej infraštruktúry v historickom regióne Horné Považie;EUROVIA - Cesty, a.s;slovakia;29-Sep-09;2009;55135,136;1;open;lowest price
SK00307700;SK36380041;0,1087094;Obec Žemberovce;45215210-2;2;0;SK023;0;Rekonštrukcia školského pavilónu na byty - obecné nájomné byty 22 BJ Žemberovce;S O A R spol.s r.o;slovakia;31-Dec-09;2009;655612,51;1;invitation;lowest price
SK37950258;SK31580645;0,1086358;Krajský školský úrad v Banskej Bystrici;45214210-5;2;1;SK032;0;Rekonštrukcia Základnej školy pre žiakov so sluchovým postihnutím internátnej Viliama Gaňu v Kremnici;MIJAS spol. s r.o;slovakia;22-Dec-09;2009;454586,85;1;invitation;lowest price
SK37808427;SK34112103;0,0871826;Žilinský samosprávny kraj;45233223-8;2;1;SK031;1;Rekonštrukcia úseku cesty Bíla - Klokočov - Turzovka;ALPINE SLOVAKIA, spol. s r.o;slovakia;19-Nov-09;2009;956207,27;1;open;lowest price
SK37808427;SK31651518;0,085451;Žilinský samosprávny kraj;45233223-8;2;1;SK031;1;Rekonštrukcia úseku cesty Čadca - Milošová - Mosty u Jablunkova;EUROVIA - Cesty, a.s;slovakia;5-Nov-09;2009;653703,18;1;open;lowest price
SK00397687;SK17320429;0,0452711;Slovenská technická univerzita v Bratislave - Rektor;45262650-2;2;0;SK010;0;Rekonštrukcia obvodového plášťa bloku C a spojovacieho bloku B - C budov Stavebnej fakulty STU, Bratislava;Ingsteel, spol. s r. o;slovakia;15-Dec-09;2009;4136959,5;1;open;lowest price
SK00309745;SK31356648;0,0367676;Mesto Myjava;45247000-0;2;1;SK022;0;"Polder svacenický jarok""""";VÁHOSTAV - SK, a. s;slovakia;12-Aug-09;2009;904251,3;1;open;lowest price
SK36063606;SK36727211;0,03675;Bratislavský samosprávny kraj;45212212-5;2;0;SK01;0;Plaváreň;HESIT, s.r.o;slovakia;28-Dec-09;2009;3333178,3;1;open;lowest price
SK00309338;SK34112596;0,0336827;Obec Tvrdošovce;45262500-6;2;1;SK023;0;Rekonštrukcia bývalej budovy supermarketu COOP Jednota na kultúrno - administratívny účel - I. etapa;BP BAU, s.r.o;slovakia;24-Oct-09;2009;459693,17;1;open;lowest price
SK00003328;SK17317282;0,0333505;Slovenská správa ciest;45233000-9;2;0;SK022;0;I/50 Handlová - centrum - výstavba cesty;STRABAG, s.r.o.,;slovakia;22-Sep-09;2009;2232883,7;1;open;lowest price
SK35541016;SK31651518;0,0317462;Košický samosprávny kraj;45233142-6;2;0;SK042;0;Rekonštrukcia ciest v územnom obvode SaÚ Moldava nad Bodvou;EUROVIA - Cesty, a.s;slovakia;27-Oct-09;2009;1108443,2;1;open;lowest price
SK00332097;SK36449598;0,0317236;Obec Veľký Kamenec;45232400-6;2;1;SK042;0;Spoločná čistiareň odpadových vôd Malý Kamenec a Veľký Kamenec a kanalizácia Veľký Kamenec - I. etapa;Schott s.r.o;slovakia;8-Dec-09;2009;1105171;1;open;lowest price
SK35919001;SK34112103;0,0314579;Národná diaľničná spoločnosť, a.s;45233000-9;2;0;SK0;1;Diaľnica D1 - Protihluková stena Liptovský Michal;"Združenie „ALPINE 118 zastúpené vedúcim členom ALPI""";slovakia;16-Jun-09;2009;1042522,7;1;open;lowest price
SK35541016;SK00155764;0,0312864;Košický samosprávny kraj;45212313-3;2;0;SK;0;Rekonštrukcia historicky účelovej budovy Východoslovenského múzea na Námestí Maratónu mieru 2 v Košiciach - nové depozitné a administratívne priestory;PEhAES, a.s;slovakia;14-Nov-09;2009;1004986,1;1;open;lowest price
SK35541016;SK31684343;0,0305977;Košický samosprávny kraj;45212222-8;2;0;SK042;0;Rekonštrukcia telocvične SOŠ, Ostrovského č. 1, Košice;BETPRES,s.r.o;slovakia;23-Oct-09;2009;1222275,6;1;open;lowest price
SK00319805;SK31616089;0,0301471;Mesto Detva;45000000-7;2;1;SK032;1;Stavebné úpravy, zateplenie a modernizácia tepelného hospodárstva areálu III. ZŠ Detva;PUR-STAV KB, s.r.o;slovakia;1-Sep-09;2009;778593,97;1;open;lowest price
SK37808427;SK17317282;0,0301374;Žilinský samosprávny kraj;45233223-8;2;1;SK031;1;Skvalitnenie dopravnej infraštruktúry v historickom regióne Kysuce;STRABAG, s.r.o;slovakia;29-Sep-09;2009;776931,3;1;open;lowest price
SK00324973;SK36749818;0,0300465;Obec Ždaňa;45215210-2;10;0;SK042;1;Bytový súbor, Ždaňa;HOME and STYLE, s. r. o;slovakia;6-Jun-09;2009;1085102,8;1;open;price plus quality
SK00003328;SK31333320;0,0298952;Slovenská správa ciest,Investičná výstavba a sprá;45233120-6;2;0;SK032;1;I/59 Staré Hory - Jelenec;Doprastav a.s;slovakia;19-Dec-09;2009;739650,19;1;open;lowest price
SK00319651;SK31631134;0,0298765;Mesto Veľký Krtíš;45214210-5;2;1;SK032;0;Rekonštrukcia a modernizácia Základnej školy na Námestí A. H. Škultétyho 9 vo Veľkom Krtíši;COMBIN BANSKÁ ŠTIAVNICA, s. r. o;slovakia;27-Jun-09;2009;1045318;1;open;lowest price
SK37808427;SK17317282;0,0295917;Žilinský samosprávny kraj;45233223-8;2;1;SK031;1;Skvalitnenie dopravnej infraštruktúry v historickom regióne Kysuce;STRABAG, s.r.o;slovakia;29-Sep-09;2009;689170,89;1;open;lowest price
SK00324264;SK36183792;0,0292933;Obec Jasov;45214210-5;2;1;SK042;0;Rekonštrukcia základnej školy Jasov;J.P.-STAV s.r.o;slovakia;8-Oct-09;2009;917803,13;1;open;lowest price
SK00314897;SK31563732;0,0291894;Mesto Trstená;45233120-6;2;0;SK031;0;Technická vybavenosť IBV Ďurdinová, Trstená, I. etapa, objekt SO 01 - komunikácie a spevnené plochy;Cestné stavby Liptovský Mikuláš, spol. s r. o;slovakia;10-Jun-09;2009;898910,9;1;open;lowest price
SK00311120;SK36536008;0,0289916;Obec Šalgovce;45211000-9;2;0;SK023;0;Nájomné bytové domy 2 x 7 b. j;ZUKEP s. r. o;slovakia;31-Dec-09;2009;860701,3;1;open;lowest price
SK37808427;SK34359681;0,0288971;Žilinský samosprávny kraj;45214310-6;2;1;SK031;0;Stavebné úpravy - zníženie vysokej energetickej náročnosti Stredného odborného učilišťa strojárskeho, Čadca;Riava-Ing. Zuzana Čierňavová;slovakia;7-Jul-09;2009;842159,32;1;open;lowest price
